object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
omniobject3d_nature_84838cd84c24373f8a07,landscape,omni_selected,omniobject3d_nature_84838cd84c24373f8a07,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_043/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_043/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_858d4bbf5d607c45d5d8,landscape,omni_selected,omniobject3d_nature_858d4bbf5d607c45d5d8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_005/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_005/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_860b1ed2c2d9656183bd,landscape,omni_selected,omniobject3d_nature_860b1ed2c2d9656183bd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_027/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_027/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_8737dbb7d174d2fe7258,landscape,omni_selected,omniobject3d_nature_8737dbb7d174d2fe7258,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_031/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_031/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_884cf6ceb2c5ee0b39b9,landscape,omni_selected,omniobject3d_nature_884cf6ceb2c5ee0b39b9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_019/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_019/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_891a7e37f4203c779ae8,landscape,omni_selected,omniobject3d_nature_891a7e37f4203c779ae8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_008/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_008/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_89e0d6f9a5c9c9523e26,landscape,omni_selected,omniobject3d_nature_89e0d6f9a5c9c9523e26,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_023/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_023/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_8a64b6175f199cb0c4a0,landscape,omni_selected,omniobject3d_nature_8a64b6175f199cb0c4a0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/plant_001/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/plant_001/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_8d5e19afaa2ca87ab8dd,landscape,omni_selected,omniobject3d_nature_8d5e19afaa2ca87ab8dd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_007/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_007/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_8da3937fcba5318be353,landscape,omni_selected,omniobject3d_nature_8da3937fcba5318be353,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_001/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_001/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_8e39699b03fc3c2fca64,landscape,omni_selected,omniobject3d_nature_8e39699b03fc3c2fca64,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_005/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_005/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_902614dd7e780632e2af,landscape,omni_selected,omniobject3d_nature_902614dd7e780632e2af,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_002/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_002/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_913174aa5c64f44e98c0,landscape,omni_selected,omniobject3d_nature_913174aa5c64f44e98c0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cauliflower_002/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cauliflower_002/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_926a7dc57c9316f60015,landscape,omni_selected,omniobject3d_nature_926a7dc57c9316f60015,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_021/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_021/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_93774c6269df946b8bde,landscape,omni_selected,omniobject3d_nature_93774c6269df946b8bde,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_022/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_022/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_948317dcf97ec2b4932a,landscape,omni_selected,omniobject3d_nature_948317dcf97ec2b4932a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_033/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_033/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_9787257ddf9fe305ad94,landscape,omni_selected,omniobject3d_nature_9787257ddf9fe305ad94,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_003/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_003/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_97920cdacdc5355a8937,landscape,omni_selected,omniobject3d_nature_97920cdacdc5355a8937,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_011/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_011/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_99f4f3bbc6f52239860e,landscape,omni_selected,omniobject3d_nature_99f4f3bbc6f52239860e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_006/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_006/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_9a2b3afced64badf148d,landscape,omni_selected,omniobject3d_nature_9a2b3afced64badf148d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_008/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_008/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_9b2f6a4b9f193a96a745,landscape,omni_selected,omniobject3d_nature_9b2f6a4b9f193a96a745,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_007/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_007/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_9ed99bd3e1b15b61ac4a,landscape,omni_selected,omniobject3d_nature_9ed99bd3e1b15b61ac4a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_004/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_004/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a17dfec232bd68cd793e,landscape,omni_selected,omniobject3d_nature_a17dfec232bd68cd793e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_035/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_035/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a1a3c48d6ebad7e1b169,landscape,omni_selected,omniobject3d_nature_a1a3c48d6ebad7e1b169,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_009/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_009/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a22c36807e08933d23c9,landscape,omni_selected,omniobject3d_nature_a22c36807e08933d23c9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_024/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_024/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a4c802ca1fcf0f1730f4,landscape,omni_selected,omniobject3d_nature_a4c802ca1fcf0f1730f4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_030/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_030/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a50d99155e12edd4f174,landscape,omni_selected,omniobject3d_nature_a50d99155e12edd4f174,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_022/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_022/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a637ef0d92c64eb2ade3,landscape,omni_selected,omniobject3d_nature_a637ef0d92c64eb2ade3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_027/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_027/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a767e111c0da6ed22bad,landscape,omni_selected,omniobject3d_nature_a767e111c0da6ed22bad,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_036/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_036/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_a958ff04cefe86ac1470,landscape,omni_selected,omniobject3d_nature_a958ff04cefe86ac1470,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_032/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_032/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_ac516404db536782e330,landscape,omni_selected,omniobject3d_nature_ac516404db536782e330,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_032/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_032/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_ace03826bf84e56d72c4,landscape,omni_selected,omniobject3d_nature_ace03826bf84e56d72c4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_020/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_020/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_adfd3d6e4c25a3e0bb4b,landscape,omni_selected,omniobject3d_nature_adfd3d6e4c25a3e0bb4b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_033/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_033/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_af6dc460dc8c9137c6e9,landscape,omni_selected,omniobject3d_nature_af6dc460dc8c9137c6e9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_026/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_026/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_afb9c185e483484348bd,landscape,omni_selected,omniobject3d_nature_afb9c185e483484348bd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_013/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_013/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
